id_curso,cmid,id,name
31636,1456186,186953,Proceso de Aprendizaje 1
33464,1388708,177981,Evaluación Integral
33464,1388709,177982,Proceso de Aprendizaje 4
33464,1388710,177983,Proceso de Aprendizaje 3
33464,1388711,177984,Proceso de Aprendizaje 2
33464,1388712,177985,Proceso de Aprendizaje 1
31128,1473496,189276,Evaluación Integral
31128,1473497,189277,Proceso de Aprendizaje 4
31128,1473498,189278,Proceso de Aprendizaje 3
31128,1473499,189279,Proceso de Aprendizaje 2
31128,1473500,189280,Proceso de Aprendizaje 1
32616,1415272,181512,Evaluación Integral
32616,1415273,181513,Proceso de Aprendizaje 4
32616,1415274,181514,Proceso de Aprendizaje 3
32616,1415275,181515,Proceso de Aprendizaje 2
32616,1415276,181516,Proceso de Aprendizaje 1
31099,1474535,189411,Evaluación Integral
31099,1474536,189412,Proceso de Aprendizaje 4
31099,1474537,189413,Proceso de Aprendizaje 3
31099,1474538,189414,Proceso de Aprendizaje 2
31099,1474539,189415,Proceso de Aprendizaje 1
33952,1375054,176148,Evaluación Integral
33952,1375055,176149,Proceso de Aprendizaje 4
33952,1375056,176150,"Proceso de Aprendizaje 3: ""Manejo Emocional"""
33952,1375057,176151,Proceso de Aprendizaje 2: RETOS ISIL - GRUPAL
33952,1375058,176152,Proceso de Aprendizaje 1: La gestión del tiempo y el Autoconocimiento
31919,1446482,185650,Evaluación Integral
31919,1446483,185651,Proceso de Aprendizaje 4
31919,1446484,185652,Proceso de Aprendizaje 3
31919,1446485,185653,Proceso de Aprendizaje 2
31919,1446486,185654,Proceso de Aprendizaje 1
32019,1441873,185048,Evaluación Integral
32019,1441874,185049,Proceso de Aprendizaje 4
32019,1441875,185050,Proceso de Aprendizaje 3
32019,1441876,185051,Proceso de Aprendizaje 2
32019,1441877,185052,Proceso de Aprendizaje 1
30602,1490226,191532,Evaluación Integral
30602,1490227,191533,Proceso de Aprendizaje 4
30602,1490228,191534,Proceso de Aprendizaje 3
30602,1490229,191535,Proceso de Aprendizaje 2
30602,1490230,191536,Proceso de Aprendizaje 1
31678,1455210,186819,Evaluación Integral
31678,1455211,186820,Proceso de Aprendizaje 4
31678,1455212,186821,Proceso de Aprendizaje 3
31678,1455213,186822,Proceso de Aprendizaje 2
31678,1455214,186823,Proceso de Aprendizaje 1
31682,1455015,186794,Evaluación Integral
31682,1455016,186795,Proceso de Aprendizaje 4
31682,1455017,186796,Proceso de Aprendizaje 3
31682,1455018,186797,Proceso de Aprendizaje 2
31682,1455019,186798,Proceso de Aprendizaje 1
30616,1489883,191487,Evaluación Integral
30616,1489884,191488,Proceso de Aprendizaje 4
30616,1489885,191489,Proceso de Aprendizaje 3
30616,1489886,191490,Proceso de Aprendizaje 2
30616,1489887,191491,Proceso de Aprendizaje 1
31695,1454551,186734,Evaluación Integral
31695,1454552,186735,Proceso de Aprendizaje 4
31695,1454553,186736,Proceso de Aprendizaje 3
31695,1454554,186737,Proceso de Aprendizaje 2
31695,1454555,186738,Proceso de Aprendizaje 1
33788,1378406,176598,Evaluación Integral
33788,1378407,176599,Proceso de Aprendizaje 4
33788,1378408,176600,Proceso de Aprendizaje 3
33788,1378409,176601,Proceso de Aprendizaje 2
33788,1378410,176602,Proceso de Aprendizaje 1
32239,1429386,183375,Evaluación Integral
32239,1429387,183376,Proceso de Aprendizaje 4
32239,1429388,183377,Proceso de Aprendizaje 3
32239,1429389,183378,Proceso de Aprendizaje 2
32239,1429390,183379,Proceso de Aprendizaje 1
31701,1454290,186699,Evaluación Integral
31701,1454291,186700,Proceso de Aprendizaje 4
31701,1454292,186701,Proceso de Aprendizaje 3
31701,1454293,186702,Proceso de Aprendizaje 2
31701,1454294,186703,Proceso de Aprendizaje 1
33977,1374474,176068,Evaluación Integral
33977,1374475,176069,Proceso de Aprendizaje 4
33977,1374476,176070,Proceso de Aprendizaje 3
33977,1374477,176071,Proceso de Aprendizaje 2
33977,1374478,176072,Proceso de Aprendizaje 1
32024,1441756,185033,Evaluación Integral
32024,1441757,185034,Proceso de Aprendizaje 4
32024,1441758,185035,Proceso de Aprendizaje 3
32024,1441759,185036,Proceso de Aprendizaje 2
32024,1441760,185037,Proceso de Aprendizaje 1
32578,1416292,181647,Evaluación Integral
32578,1416293,181648,Proceso de Aprendizaje 4
32578,1416294,181649,Proceso de Aprendizaje 3
32578,1416295,181650,Proceso de Aprendizaje 2
32578,1416296,181651,Proceso de Aprendizaje 1
31113,1473997,189341,Evaluación Integral
31113,1473998,189342,Proceso de Aprendizaje 4
31113,1473999,189343,Proceso de Aprendizaje 3
31113,1474000,189344,Proceso de Aprendizaje 2
31113,1474001,189345,Proceso de Aprendizaje 1
30606,1490187,191527,Evaluación Integral
30606,1490188,191528,Proceso de Aprendizaje 4
30606,1490189,191529,Proceso de Aprendizaje 3
30606,1490190,191530,Proceso de Aprendizaje 2
30606,1490191,191531,Proceso de Aprendizaje 1
32633,1414707,181437,Evaluación Integral
32633,1414708,181438,Proceso de Aprendizaje 4
32633,1414709,181439,Proceso de Aprendizaje 3
32633,1414710,181440,Proceso de Aprendizaje 2
32633,1414711,181441,Proceso de Aprendizaje 1
32268,1428357,183240,Evaluación Integral
32268,1428358,183241,Proceso de Aprendizaje 4
32268,1428359,183242,Proceso de Aprendizaje 3
32268,1428360,183243,Proceso de Aprendizaje 2
32268,1428361,183244,Proceso de Aprendizaje 1
33450,1388932,178011,Evaluación Integral
33450,1388933,178012,Proceso de Aprendizaje 4
33450,1388934,178013,Proceso de Aprendizaje 3
33450,1388935,178014,Proceso de Aprendizaje 2
33450,1388936,178015,Proceso de Aprendizaje 1
32315,1427360,183105,Evaluación Integral
32315,1427361,183106,Proceso de Aprendizaje 4
32315,1427362,183107,Proceso de Aprendizaje 3
32315,1427363,183108,Proceso de Aprendizaje 2
32315,1427364,183109,Proceso de Aprendizaje 1
31389,1465023,188136,Evaluación Integral
31389,1465024,188137,Proceso de Aprendizaje 4
31389,1465025,188138,Proceso de Aprendizaje 3
31389,1465026,188139,Proceso de Aprendizaje 2
31389,1465027,188140,Proceso de Aprendizaje 1
32891,1406627,180356,Evaluación Integral
32891,1406628,180357,Proceso de Aprendizaje 4
32891,1406629,180358,Proceso de Aprendizaje 3
32891,1406630,180359,Proceso de Aprendizaje 2
32891,1406631,180360,Proceso de Aprendizaje 1
32966,1404264,180041,Evaluación Integral
32966,1404265,180042,Proceso de Aprendizaje 4
32966,1404266,180043,Proceso de Aprendizaje 3
32966,1404267,180044,Proceso de Aprendizaje 2
32966,1404268,180045,Proceso de Aprendizaje 1
32893,1406514,180341,Evaluación Integral
32893,1406515,180342,Proceso de Aprendizaje 4
32893,1406516,180343,Proceso de Aprendizaje 3
32893,1406517,180344,Proceso de Aprendizaje 2
32893,1406518,180345,Proceso de Aprendizaje 1
30868,1528966,196580,Evaluación Integral
30868,1528967,196581,Proceso de Aprendizaje 4
30868,1528968,196582,Proceso de Aprendizaje 3
30868,1528969,196583,Proceso de Aprendizaje 2
30868,1528970,196584,Proceso de Aprendizaje 1
30871,1481571,190373,Evaluación Integral
30871,1481572,190374,Proceso de Aprendizaje 4
30871,1481573,190375,Proceso de Aprendizaje 3
30871,1481574,190376,Proceso de Aprendizaje 2
30871,1481575,190377,Proceso de Aprendizaje 1
32595,1415729,181572,Evaluación Integral
32595,1415730,181573,Proceso de Aprendizaje 4
32595,1415731,181574,Proceso de Aprendizaje 3
32595,1415732,181575,Proceso de Aprendizaje 2
32595,1415733,181576,Proceso de Aprendizaje 1
32505,1419753,182113,Evaluación Integral
32505,1419754,182114,Proceso de Aprendizaje 4
32505,1419755,182115,Proceso de Aprendizaje 3
32505,1419756,182116,Proceso de Aprendizaje 2
32505,1419757,182117,Proceso de Aprendizaje 1
30619,1489657,191457,Evaluación Integral
30619,1489658,191458,Proceso de Aprendizaje 4
30619,1489659,191459,Proceso de Aprendizaje 3
30619,1489660,191460,Proceso de Aprendizaje 2
30619,1489661,191461,Proceso de Aprendizaje 1
32312,1427284,183095,Evaluación Integral
32312,1427285,183096,Proceso de Aprendizaje 4
32312,1427286,183097,Proceso de Aprendizaje 3
32312,1427287,183098,Proceso de Aprendizaje 2
32312,1427288,183099,Proceso de Aprendizaje 1
32318,1427210,183085,Evaluación Integral
32318,1427211,183086,Proceso de Aprendizaje 4
32318,1427212,183087,Proceso de Aprendizaje 3
32318,1427213,183088,Proceso de Aprendizaje 2
32318,1427214,183089,Proceso de Aprendizaje 1
33789,1378443,176603,Evaluación Integral
33789,1378444,176604,Proceso de Aprendizaje 4
33789,1378445,176605,Proceso de Aprendizaje 3
33789,1378446,176606,Proceso de Aprendizaje 2
33789,1378447,176607,Proceso de Aprendizaje 1
31694,1454588,186739,Evaluación Integral
31694,1454589,186740,Proceso de Aprendizaje 4
31694,1454590,186741,Proceso de Aprendizaje 3
31694,1454591,186742,Proceso de Aprendizaje 2
31694,1454592,186743,Proceso de Aprendizaje 1
32048,1440758,184903,Evaluación Integral
32048,1440759,184904,Proceso de Aprendizaje 4
32048,1440760,184905,Proceso de Aprendizaje 3
32048,1440761,184906,Proceso de Aprendizaje 2
32048,1440762,184907,Proceso de Aprendizaje 1
33467,1542970,198245,Evaluación Integral
33467,1542971,198246,Proceso de Aprendizaje 4
33467,1542972,198247,Proceso de Aprendizaje 3
33467,1542973,198248,Proceso de Aprendizaje 2
33467,1542974,198249,Proceso de Aprendizaje 1
31386,1465097,188146,Evaluación Integral
31386,1465098,188147,Proceso de Aprendizaje 4
31386,1465099,188148,Proceso de Aprendizaje 3
31386,1465100,188149,Proceso de Aprendizaje 2
31386,1465101,188150,Proceso de Aprendizaje 1
33343,1539857,197880,Evaluación Integral
33343,1539858,197881,Proceso de Aprendizaje 4
33343,1539859,197882,Proceso de Aprendizaje 3
33343,1539860,197883,Proceso de Aprendizaje 2
33343,1539861,197884,Proceso de Aprendizaje 1
31134,1473157,189231,Evaluación Integral
31134,1473158,189232,Proceso de Aprendizaje 4
31134,1473159,189233,Proceso de Aprendizaje 3
31134,1473160,189234,Proceso de Aprendizaje 2
31134,1473161,189235,Proceso de Aprendizaje 1
32878,1406937,180396,Evaluación Integral
32878,1406938,180397,Proceso de Aprendizaje 4 - PA4
32878,1406939,180398,3er Proceso de Aprendizaje – PA3
32878,1406940,180399,Proceso de Aprendizaje 2
32878,1406941,180400,Proceso de Aprendizaje 1
31131,1473305,189251,Evaluación Integral
31131,1473306,189252,Proceso de Aprendizaje 4
31131,1473307,189253,Proceso de Aprendizaje 3
31131,1473308,189254,Proceso de Aprendizaje 2
31131,1473309,189255,Proceso de Aprendizaje 1
30873,1481608,190378,Evaluación Integral
30873,1481609,190379,Proceso de Aprendizaje 4
30873,1481610,190380,Proceso de Aprendizaje 3
30873,1481611,190381,Proceso de Aprendizaje 2
30873,1481612,190382,Proceso de Aprendizaje 1
33061,1401743,179701,Evaluación Integral
33061,1401744,179702,Proceso de Aprendizaje 4
33061,1401745,179703,Proceso de Aprendizaje 3
33061,1401746,179704,Proceso de Aprendizaje 2
33061,1401747,179705,Proceso de Aprendizaje 1
32623,1415118,181492,Evaluación Integral
32623,1415119,181493,Proceso de Aprendizaje 4
32623,1415120,181494,Proceso de Aprendizaje 3
32623,1415121,181495,Proceso de Aprendizaje 2
32623,1415122,181496,Proceso de Aprendizaje 1
30625,1489546,191442,Evaluación Integral
30625,1489547,191443,Proceso de Aprendizaje 4
30625,1489548,191444,Proceso de Aprendizaje 3
30625,1489549,191445,Proceso de Aprendizaje 2
30625,1489550,191446,Proceso de Aprendizaje 1
31686,1454976,186789,Evaluación Integral
31686,1454977,186790,Proceso de Aprendizaje 4
31686,1454978,186791,Proceso de Aprendizaje 3
31686,1454979,186792,Proceso de Aprendizaje 2
31686,1454980,186793,Proceso de Aprendizaje 1
31711,1454025,186664,Evaluación Integral
31711,1454026,186665,Proceso de Aprendizaje 4
31711,1454027,186666,Proceso de Aprendizaje 3
31711,1454028,186667,Proceso de Aprendizaje 2
31711,1454029,186668,Proceso de Aprendizaje 1
31953,1445463,185515,Evaluación Integral
31953,1445464,185516,Proceso de Aprendizaje 4
31953,1445465,185517,Proceso de Aprendizaje 3
31953,1445466,185518,Proceso de Aprendizaje 2
31953,1445467,185519,Proceso de Aprendizaje 1
30874,1481682,190388,Evaluación Integral
30874,1481683,190389,Proceso de Aprendizaje 4
30874,1481684,190390,Proceso de Aprendizaje 3
30874,1481685,190391,Proceso de Aprendizaje 2
30874,1481686,190392,Proceso de Aprendizaje 1
31675,1455325,186834,Evaluación Integral
31675,1455326,186835,Proceso de Aprendizaje 4
31675,1455327,186836,Proceso de Aprendizaje 3
31675,1455328,186837,Proceso de Aprendizaje 2
31675,1455329,186838,Proceso de Aprendizaje 1
32992,1403398,179926,Evaluación Integral
32992,1403399,179927,Proceso de Aprendizaje 4
32992,1403400,179928,Proceso de Aprendizaje 3
32992,1403401,179929,Proceso de Aprendizaje 2
32992,1403402,179930,Proceso de Aprendizaje 1
31712,1453914,186649,Evaluación Integral
31712,1453915,186650,Proceso de Aprendizaje 4
31712,1453916,186651,Proceso de Aprendizaje 3
31712,1453917,186652,Proceso de Aprendizaje 2
31712,1453918,186653,Proceso de Aprendizaje 1
33060,1443765,185291,Evaluación Integral
33060,1443766,185292,Proceso de Aprendizaje 4
33060,1443767,185293,Proceso de Aprendizaje 3
33060,1443768,185294,Proceso de Aprendizaje 2
33060,1443769,185295,Proceso de Aprendizaje 1
33721,1380593,176896,Evaluación Integral
33721,1380594,176897,Proceso de Aprendizaje 4
33721,1380595,176898,Proceso de Aprendizaje 3
33721,1380596,176899,Proceso de Aprendizaje 2
33721,1380597,176900,Proceso de Aprendizaje 1
32606,1415430,181532,Evaluación Integral
32606,1415431,181533,Proceso de Aprendizaje 4
32606,1415432,181534,Proceso de Aprendizaje 3
32606,1415433,181535,Proceso de Aprendizaje 2
32606,1415434,181536,Proceso de Aprendizaje 1
33069,1401476,179666,Evaluación Integral
33069,1401477,179667,Proceso de Aprendizaje 4
33069,1401478,179668,Proceso de Aprendizaje 3
33069,1401479,179669,Proceso de Aprendizaje 2
33069,1401480,179670,Proceso de Aprendizaje 1
33571,1385611,177566,Evaluación Integral
33571,1385612,177567,Proceso de Aprendizaje 4
33571,1385613,177568,Proceso de Aprendizaje 3
33571,1385614,177569,Proceso de Aprendizaje 2
33571,1385615,177570,Proceso de Aprendizaje 1
31136,1473194,189236,Evaluación Integral
31136,1473195,189237,Proceso de Aprendizaje 4
31136,1473196,189238,Proceso de Aprendizaje 3
31136,1473197,189239,Proceso de Aprendizaje 2
31136,1473198,189240,Proceso de Aprendizaje 1
33478,1388248,177921,Evaluación Integral
33478,1388249,177922,Proceso de Aprendizaje 4
33478,1388250,177923,Proceso de Aprendizaje 3
33478,1388251,177924,Proceso de Aprendizaje 2
33478,1388252,177925,Proceso de Aprendizaje 1
32550,1417129,181767,Evaluación Integral
32550,1417130,181768,Proceso de Aprendizaje 4
32550,1417131,181769,Proceso de Aprendizaje 3
32550,1417132,181770,Proceso de Aprendizaje 2
32550,1417133,181771,Proceso de Aprendizaje 1
33383,1394787,178771,Evaluación Integral
33383,1394789,178772,Proceso de Aprendizaje 5
33383,1394790,178773,Proceso de Aprendizaje 4
33383,1394792,178774,Proceso de Aprendizaje 2
33383,1394793,178775,Proceso de Aprendizaje 1
32580,1416179,181632,Evaluación Integral
32580,1416180,181633,Proceso de Aprendizaje 4
32580,1416181,181634,Proceso de Aprendizaje 3
32580,1416182,181635,Proceso de Aprendizaje 2
32580,1416183,181636,Proceso de Aprendizaje 1
31329,1466494,188331,Evaluación Integral
31329,1466495,188332,Proceso de Aprendizaje 4
31329,1466496,188333,Proceso de Aprendizaje 3
31329,1466497,188334,Proceso de Aprendizaje 2
31329,1466498,188335,Proceso de Aprendizaje 1
33543,1386382,177671,Evaluación Integral
33543,1386383,177672,Proceso de Aprendizaje 4
33543,1386384,177673,Proceso de Aprendizaje 3
33543,1386385,177674,Proceso de Aprendizaje 2
33543,1386386,177675,Proceso de Aprendizaje 1
31690,1454744,186759,Evaluación Integral
31690,1454745,186760,Proceso de Aprendizaje 4
31690,1454746,186761,Proceso de Aprendizaje 3
31690,1454747,186762,Proceso de Aprendizaje 2
31690,1454748,186763,Proceso de Aprendizaje 1
34001,1373851,175983,Evaluación Integral
34001,1373852,175984,Proceso de Aprendizaje 4
34001,1373853,175985,Proceso de Aprendizaje 3
34001,1373854,175986,Proceso de Aprendizaje 2
34001,1373855,175987,Proceso de Aprendizaje 1
32342,1426425,182980,Evaluación Integral
32342,1426426,182981,Proceso de Aprendizaje 4
32342,1426427,182982,Proceso de Aprendizaje 3
32342,1426428,182983,Proceso de Aprendizaje 2
32342,1426429,182984,Proceso de Aprendizaje 1
31971,1444785,185425,Evaluación Integral
31971,1444786,185426,Proceso de Aprendizaje 4
31971,1444787,185427,Proceso de Aprendizaje 3
31971,1444788,185428,Proceso de Aprendizaje 2
31971,1444789,185429,Proceso de Aprendizaje 1
32343,1426499,182990,Evaluación Integral
32343,1426500,182991,Proceso de Aprendizaje 4
32343,1426501,182992,Proceso de Aprendizaje 3
32343,1426502,182993,Proceso de Aprendizaje 2
32343,1426503,182994,Proceso de Aprendizaje 1
32314,1427321,183100,Evaluación Integral
32314,1427322,183101,Proceso de Aprendizaje 4
32314,1427323,183102,Proceso de Aprendizaje 3
32314,1427324,183103,Proceso de Aprendizaje 2
32314,1427325,183104,Proceso de Aprendizaje 1
33247,1395572,178876,Evaluación Integral
33247,1395573,178877,Proceso de Aprendizaje 4
33247,1395574,178878,Proceso de Aprendizaje 3
33247,1395575,178879,Proceso de Aprendizaje 2
33247,1395576,178880,Proceso de Aprendizaje 1
32991,1403435,179931,Evaluación Integral
32991,1403436,179932,Proceso de Aprendizaje 4
32991,1403437,179933,Proceso de Aprendizaje 3
32991,1403438,179934,Proceso de Aprendizaje 2
32991,1403439,179935,Proceso de Aprendizaje 1
32031,1441495,184998,Evaluación Integral
32031,1441496,184999,Proceso de Aprendizaje 4
32031,1441497,185000,Proceso de Aprendizaje 3
32031,1441498,185001,Proceso de Aprendizaje 2
32031,1441499,185002,Proceso de Aprendizaje 1
31137,1473046,189216,Evaluación Integral
31137,1473047,189217,Proceso de Aprendizaje 4
31137,1473048,189218,Proceso de Aprendizaje 3
31137,1473049,189219,Proceso de Aprendizaje 2
31137,1473050,189220,Proceso de Aprendizaje 1
32631,1414855,181457,Evaluación Integral
32631,1414856,181458,Proceso de Aprendizaje 4
32631,1414857,181459,Proceso de Aprendizaje 3
32631,1414858,181460,Proceso de Aprendizaje 2
32631,1414859,181461,Proceso de Aprendizaje 1
32851,1407486,180471,Evaluación Integral
32851,1407487,180472,Proceso de Aprendizaje 4
32851,1407488,180473,Proceso de Aprendizaje 3
32851,1407489,180474,Proceso de Aprendizaje 2
32851,1407490,180475,Proceso de Aprendizaje 1
32329,1426684,183015,Evaluación Integral
32329,1426685,183016,Proceso de Aprendizaje 4
32329,1426686,183017,Proceso de Aprendizaje 3
32329,1426687,183018,Proceso de Aprendizaje 2
32329,1426688,183019,Proceso de Aprendizaje 1
33569,1385685,177576,Evaluación Integral
33569,1385686,177577,Proceso de Aprendizaje 4
33569,1385687,177578,Proceso de Aprendizaje 3
33569,1385688,177579,Proceso de Aprendizaje 2
33569,1385689,177580,Proceso de Aprendizaje 1
32643,1414557,181417,Evaluación Integral
32643,1414558,181418,Proceso de Aprendizaje 4
32643,1414559,181419,Proceso de Aprendizaje 3
32643,1414560,181420,Proceso de Aprendizaje 2
32643,1414561,181421,Proceso de Aprendizaje 1
31387,1465060,188141,Evaluación Integral
31387,1465061,188142,Proceso de Aprendizaje 4
31387,1465062,188143,Proceso de Aprendizaje 3
31387,1465063,188144,Proceso de Aprendizaje 2
31387,1465064,188145,Proceso de Aprendizaje 1
30855,1482370,190478,Evaluación Integral
30855,1482371,190479,Proceso de Aprendizaje 4
30855,1482372,190480,Proceso de Aprendizaje 3
30855,1482373,190481,Proceso de Aprendizaje 2
30855,1482374,190482,Proceso de Aprendizaje 1
31683,1455093,186804,Evaluación Integral
31683,1455094,186805,Proceso de Aprendizaje 4
31683,1455095,186806,Proceso de Aprendizaje 3
31683,1455096,186807,Proceso de Aprendizaje 2
31683,1455097,186808,Proceso de Aprendizaje 1
32226,1429937,183450,Evaluación Integral
32226,1429938,183451,Proceso de Aprendizaje 4
32226,1429939,183452,Proceso de Aprendizaje 3
32226,1429940,183453,Proceso de Aprendizaje 2
32226,1429941,183454,Proceso de Aprendizaje 1
33077,1401327,179646,Evaluación Integral
33077,1401328,179647,Proceso de Aprendizaje 4
33077,1401329,179648,Proceso de Aprendizaje 3
33077,1401330,179649,Proceso de Aprendizaje 2
33077,1401331,179650,Proceso de Aprendizaje 1
32968,1404188,180031,Evaluación Integral
32968,1404189,180032,Proceso de Aprendizaje 4
32968,1404190,180033,Proceso de Aprendizaje 3
32968,1404191,180034,Proceso de Aprendizaje 2
32968,1404192,180035,Proceso de Aprendizaje 1
32283,1427925,183180,Evaluación Integral
32283,1427926,183181,Proceso de Aprendizaje 4
32283,1427927,183182,Proceso de Aprendizaje 3
32283,1427928,183183,Proceso de Aprendizaje 2
32283,1427929,183184,Proceso de Aprendizaje 1
33079,1401253,179636,Evaluación Integral
33079,1401254,179637,Proceso de Aprendizaje 4
33079,1401255,179638,Proceso de Aprendizaje 3
33079,1401256,179639,Proceso de Aprendizaje 2
33079,1401257,179640,Proceso de Aprendizaje 1
32345,1426314,182965,Evaluación Integral
32345,1426315,182966,Proceso de Aprendizaje 4
32345,1426316,182967,Proceso de Aprendizaje 3
32345,1426317,182968,Proceso de Aprendizaje 2
32345,1426318,182969,Proceso de Aprendizaje 1
31392,1464902,188121,Evaluación Integral
31392,1464903,188122,Proceso de Aprendizaje 4
31392,1464904,188123,Proceso de Aprendizaje 3
31392,1464905,188124,Proceso de Aprendizaje 2
31392,1464906,188125,Proceso de Aprendizaje 1
30629,1489361,191417,Evaluación Integral
30629,1489362,191418,Proceso de Aprendizaje 4
30629,1489363,191419,Proceso de Aprendizaje 3
30629,1489364,191420,Proceso de Aprendizaje 2
30629,1489365,191421,Proceso de Aprendizaje 1
33460,1388856,178001,Evaluación Integral
33460,1388857,178002,Proceso de Aprendizaje 4
33460,1388858,178003,Proceso de Aprendizaje 3
33460,1388859,178004,Proceso de Aprendizaje 2
33460,1388860,178005,Proceso de Aprendizaje 1
33733,1380326,176861,Evaluación Integral
33733,1380327,176862,Proceso de Aprendizaje 4
33733,1380328,176863,Proceso de Aprendizaje 3
33733,1380329,176864,Proceso de Aprendizaje 2
33733,1380330,176865,Proceso de Aprendizaje 1
30624,1489509,191437,Evaluación Integral
30624,1489510,191438,Proceso de Aprendizaje 4
30624,1489511,191439,Proceso de Aprendizaje 3
30624,1489512,191440,Proceso de Aprendizaje 2
30624,1489513,191441,Proceso de Aprendizaje 1
32889,1406703,180366,Evaluación Integral
32889,1406704,180367,Proceso de Aprendizaje 4
32889,1406705,180368,Proceso de Aprendizaje 3
32889,1406706,180369,Proceso de Aprendizaje 2
32889,1406707,180370,Proceso de Aprendizaje 1
32885,1406822,180381,Evaluación Integral
32885,1406823,180382,Proceso de Aprendizaje 4
32885,1406824,180383,Proceso de Aprendizaje 3
32885,1406825,180384,Proceso de Aprendizaje 2
32885,1406826,180385,Proceso de Aprendizaje 1
33544,1386308,177661,Evaluación Integral
33544,1386309,177662,Proceso de Aprendizaje 4
33544,1386310,177663,Proceso de Aprendizaje 3
33544,1386311,177664,Proceso de Aprendizaje 2
33544,1386312,177665,Proceso de Aprendizaje 1
33063,1401669,179691,Evaluación Integral
33063,1401670,179692,Proceso de Aprendizaje 4
33063,1401671,179693,Proceso de Aprendizaje 3
33063,1401672,179694,Proceso de Aprendizaje 2
33063,1401673,179695,Proceso de Aprendizaje 1
33380,1390597,178231,Evaluación Integral
33380,1390598,178232,Proceso de Aprendizaje 4
33380,1390599,178233,Proceso de Aprendizaje 3
33380,1390600,178234,Proceso de Aprendizaje 2
33380,1390601,178235,Proceso de Aprendizaje 1
32344,1426462,182985,Evaluación Integral
32344,1426463,182986,Proceso de Aprendizaje 4
32344,1426464,182987,Proceso de Aprendizaje 3
32344,1426465,182988,Proceso de Aprendizaje 2
32344,1426466,182989,Proceso de Aprendizaje 1
30877,1481384,190348,Evaluación Integral
30877,1481385,190349,Proceso de Aprendizaje 4
30877,1481386,190350,Proceso de Aprendizaje 3
30877,1481387,190351,Proceso de Aprendizaje 2
30877,1481388,190352,Proceso de Aprendizaje 1
32641,1414668,181432,Evaluación Integral
32641,1414669,181433,Proceso de Aprendizaje 4
32641,1414670,181434,Proceso de Aprendizaje 3
32641,1414671,181435,Proceso de Aprendizaje 2
32641,1414672,181436,Proceso de Aprendizaje 1
33319,1392573,178496,Evaluación Integral
33319,1392574,178497,Proceso de Aprendizaje 4
33319,1392575,178498,Proceso de Aprendizaje 3
33319,1392576,178499,Proceso de Aprendizaje 2
33319,1392577,178500,Proceso de Aprendizaje 1
30628,1489324,191412,Evaluación Integral
30628,1489325,191413,Proceso de Aprendizaje 4
30628,1489326,191414,Proceso de Aprendizaje 3
30628,1489327,191415,Proceso de Aprendizaje 2
30628,1489328,191416,Proceso de Aprendizaje 1
32036,1441235,184963,Evaluación Integral
32036,1441236,184964,Proceso de Aprendizaje 4
32036,1441237,184965,Proceso de Aprendizaje 3
32036,1441238,184966,Proceso de Aprendizaje 2
32036,1441239,184967,Proceso de Aprendizaje 1
31124,1473570,189286,Evaluación Integral
31124,1473571,189287,Proceso de Aprendizaje 4
31124,1473572,189288,Proceso de Aprendizaje 3
31124,1473573,189289,Proceso de Aprendizaje 2
31124,1473574,189290,Proceso de Aprendizaje 1
31139,1473120,189226,Evaluación Integral
31139,1473121,189227,Proceso de Aprendizaje 4
31139,1473122,189228,Proceso de Aprendizaje 3
31139,1473123,189229,Proceso de Aprendizaje 2
31139,1473124,189230,Proceso de Aprendizaje 1
31717,1453803,186634,Evaluación Integral
31717,1453804,186635,Proceso de Aprendizaje 4
31717,1453805,186636,Proceso de Aprendizaje 3
31717,1453806,186637,Proceso de Aprendizaje 2
31717,1453807,186638,Proceso de Aprendizaje 1
30627,1489435,191427,Evaluación Integral
30627,1489436,191428,Proceso de Aprendizaje 4
30627,1489437,191429,Proceso de Aprendizaje 3
30627,1489438,191430,Proceso de Aprendizaje 2
30627,1489439,191431,Proceso de Aprendizaje 1
33462,1388745,177986,Evaluación Integral
33462,1388746,177987,Proceso de Aprendizaje 4
33462,1388747,177988,Proceso de Aprendizaje 3
33462,1388748,177989,Proceso de Aprendizaje 2
33462,1388749,177990,Proceso de Aprendizaje 1
33246,1395609,178881,Evaluación Integral
33246,1395610,178882,Proceso de Aprendizaje 4
33246,1395611,178883,Proceso de Aprendizaje 3
33246,1395612,178884,Proceso de Aprendizaje 2
33246,1395613,178885,Proceso de Aprendizaje 1
33399,1390248,178186,Evaluación Integral
33399,1390249,178187,Proceso de Aprendizaje 4
33399,1390250,178188,Proceso de Aprendizaje 3
33399,1390251,178189,Proceso de Aprendizaje 2
33399,1390252,178190,Proceso de Aprendizaje 1
32642,1414594,181422,Evaluación Integral
32642,1414595,181423,Proceso de Aprendizaje 4
32642,1414596,181424,Proceso de Aprendizaje 3
32642,1414597,181425,Proceso de Aprendizaje 2
32642,1414598,181426,Proceso de Aprendizaje 1 COMUNICACIÓN ESCRITA
31410,1464268,188036,Evaluación Integral
31410,1464269,188037,Proceso de Aprendizaje 4
31410,1464270,188038,Proceso de Aprendizaje 3
31410,1464271,188039,Proceso de Aprendizaje 2
31410,1464272,188040,Proceso de Aprendizaje 1
32890,1406588,180351,Evaluación Integral
32890,1406589,180352,Proceso de Aprendizaje 4
32890,1406590,180353,Proceso de Aprendizaje 3
